ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"781","1855","0","Eye Tracker","-1","2020-02-17 12:19:35.073","2020-02-17 12:19:31.159","2020-02-17 12:19:35.073"
"782","1855","1","Spanish","2","2020-02-17 12:20:29.609","2020-02-17 12:19:35.175","2020-02-17 12:20:29.609"
"783","1855","2","English","0","2020-02-17 12:21:19.164","2020-02-17 12:20:29.698","2020-02-17 12:21:19.164"
"784","1855","3","Spanish","3","2020-02-17 12:21:43.905","2020-02-17 12:21:19.269","2020-02-17 12:21:43.905"
"785","1855","4","English","4","2020-02-17 12:22:12.386","2020-02-17 12:21:44.012","2020-02-17 12:22:12.386"
"786","1855","5","Spanish","1","2020-02-17 12:22:50.658","2020-02-17 12:22:12.477","2020-02-17 12:22:50.658"
"787","1855","6","English","2","2020-02-17 12:23:27.994","2020-02-17 12:22:50.757","2020-02-17 12:23:27.994"
"788","1855","7","Spanish","0","2020-02-17 12:23:58.090","2020-02-17 12:23:28.103","2020-02-17 12:23:58.090"
"789","1855","8","English","3","2020-02-17 12:24:13.827","2020-02-17 12:23:58.183","2020-02-17 12:24:13.827"
"790","1855","9","Spanish","4","2020-02-17 12:24:47.657","2020-02-17 12:24:13.918","2020-02-17 12:24:47.657"
"791","1855","10","English","1","2020-02-17 12:25:31.719","2020-02-17 12:24:47.745","2020-02-17 12:25:31.719"
"792","1855","11","Spanish","2","2020-02-17 12:26:16.024","2020-02-17 12:25:31.818","2020-02-17 12:26:16.024"
"793","1855","12","English","0","2020-02-17 12:26:52.610","2020-02-17 12:26:16.128","2020-02-17 12:26:52.610"
"794","1855","13","Spanish","3","2020-02-17 12:27:21.423","2020-02-17 12:26:52.711","2020-02-17 12:27:21.423"
"795","1855","14","English","4","2020-02-17 12:27:36.744","2020-02-17 12:27:21.523","2020-02-17 12:27:36.744"
"796","1855","15","Spanish","1","2020-02-17 12:27:54.605","2020-02-17 12:27:36.842","2020-02-17 12:27:54.605"
"797","1855","16","English","2","2020-02-17 12:28:18.674","2020-02-17 12:27:54.686","2020-02-17 12:28:18.674"
"798","1855","17","English","0","2020-02-17 12:29:03.120","2020-02-17 12:28:18.749","2020-02-17 12:29:03.120"
"799","1855","19","Spanish","4","2020-02-17 12:29:24.264","2020-02-17 12:29:03.210","2020-02-17 12:29:24.264"
"800","1855","20","English","1","2020-02-17 12:29:42.508","2020-02-17 12:29:24.354","2020-02-17 12:29:42.508"
"801","1855","21","Spanish","2","2020-02-17 12:29:59.457","2020-02-17 12:29:42.596","2020-02-17 12:29:59.457"
"802","1855","22","English","0","2020-02-17 12:30:31.060","2020-02-17 12:29:59.558","2020-02-17 12:30:31.060"
"803","1855","23","Spanish","3","2020-02-17 12:31:01.593","2020-02-17 12:30:31.167","2020-02-17 12:31:01.593"
"804","1855","24","English","4","2020-02-17 12:31:23.557","2020-02-17 12:31:01.690","2020-02-17 12:31:23.557"
"805","1855","25","Spanish","1","2020-02-17 12:31:41.066","2020-02-17 12:31:23.650","2020-02-17 12:31:41.066"
"806","1855","26","English","2","2020-02-17 12:31:53.883","2020-02-17 12:31:41.162","2020-02-17 12:31:53.883"
"807","1855","27","Spanish","0","2020-02-17 12:32:12.312","2020-02-17 12:31:53.971","2020-02-17 12:32:12.312"
"808","1855","28","English","3","2020-02-17 12:32:27.409","2020-02-17 12:32:12.407","2020-02-17 12:32:27.409"
"809","1855","29","Spanish","4","2020-02-17 12:32:42.097","2020-02-17 12:32:27.501","2020-02-17 12:32:42.097"
"810","1855","30","English","1","2020-02-17 12:32:56.144","2020-02-17 12:32:42.184","2020-02-17 12:32:56.144"
